32643,12,1002,FL,HIGH SPRINGS,1201002,-82.595235,29.820241,3315,0.684351
32648,12,800,FL,HORSESHOE BEACH,1200800,-83.27972,29.466431,684,1
32653,12,1001,FL,32653,1201001,-82.370813,29.71274,3291,0.554694
32653,12,1002,FL,32653,1201002,-82.405821,29.724401,2642,0.445306
32656,12,900,FL,KEYSTONE HEIGHTS,1200900,-82.057036,29.786874,666,0.102635
32656,12,1300,FL,KEYSTONE HEIGHTS,1201300,-81.986555,29.796478,5823,0.897365
32658,12,1002,FL,LA CROSSE,1201002,-82.400707,29.848313,123,1
32664,12,1502,FL,MC INTOSH,1201502,-82.220651,29.450211,318,1
32666,12,900,FL,MELROSE,1200900,-82.055064,29.749089,642,0.200249
32666,12,1002,FL,MELROSE,1201002,-82.07298,29.71023,440,0.137243
32666,12,1300,FL,MELROSE,1201300,-82.001406,29.752505,602,0.187773
32666,12,1400,FL,MELROSE,1201400,-81.998278,29.718407,1522,0.474735
32667,12,1002,FL,MICANOPY,1201002,-82.300241,29.518343,1086,0.569779
32667,12,1502,FL,MICANOPY,1201502,-82.26668,29.455124,820,0.43022
32668,12,800,FL,MORRISTON,1200800,-82.503834,29.263886,2022,0.814665
32668,12,1502,FL,MORRISTON,1201502,-82.373094,29.272776,460,0.185334
32669,12,800,FL,NEWBERRY,1200800,-82.666016,29.624378,343,0.068848
32669,12,1002,FL,NEWBERRY,1201002,-82.559396,29.651985,4639,0.931152
32680,12,800,FL,OLD TOWN,1200800,-83.006975,29.634825,5739,1
32681,12,1502,FL,ORANGE LAKE,1201502,-82.210137,29.425156,73,1
32683,12,800,FL,OTTER CREEK,1200800,-82.777395,29.31788,89,1
32686,12,1501,FL,REDDICK,1201501,-82.203669,29.32693,49,0.020511
32686,12,1502,FL,REDDICK,1201502,-82.243108,29.376728,2340,0.979489
32692,12,800,FL,SUWANNEE,1200800,-83.138383,29.330252,672,1
32693,12,800,FL,TRENTON,1200800,-82.821303,29.607824,4876,1
32694,12,1002,FL,WALDO,1201002,-82.150756,29.785647,1075,1
32696,12,800,FL,WILLISTON,1200800,-82.49046,29.387985,4898,0.901527
32696,12,1502,FL,WILLISTON,1201502,-82.378914,29.396591,535,0.098472
32697,12,900,FL,WORTHINGTON SPRI,1200900,-82.427866,29.930959,139,1
32701,12,2001,FL,ALTAMONTE SPRING,1202001,-81.373908,28.662982,10978,0.974956
32701,12,2003,FL,ALTAMONTE SPRING,1202003,-81.349254,28.668234,282,0.025044
32702,12,1502,FL,ALTOONA,1201502,-81.6558,29.044891,158,0.105474
32702,12,1802,FL,ALTOONA,1201802,-81.634946,29.009323,1340,0.894526
32703,12,2001,FL,HUNT CLUB,1202001,-81.448766,28.663925,4557,0.251907
32703,12,2201,FL,HUNT CLUB,1202201,-81.496068,28.661715,13373,0.739248
32703,12,2202,FL,HUNT CLUB,1202202,-81.531661,28.601004,160,0.008845
32707,12,2003,FL,CASSELBERRY,1202003,-81.313887,28.660246,16154,1
32708,12,2002,FL,WINTER SPRINGS,1202002,-81.27276,28.644255,792,0.044756
32708,12,2003,FL,WINTER SPRINGS,1202003,-81.278841,28.684854,16904,0.955244
32709,12,2207,FL,CHRISTMAS,1202207,-81.008806,28.542027,1053,1
32712,12,2201,FL,APOPKA,1202201,-81.518002,28.71111,15942,1
32713,12,1901,FL,DEBARY,1201901,-81.310393,28.889188,9098,1
32714,12,2001,FL,FOREST CITY,1202001,-81.410311,28.66285,16848,0.999763
32714,12,2205,FL,FOREST CITY,1202205,-81.414404,28.640313,4,0.000237
32720,12,1802,FL,DELAND,1201802,-81.424543,28.983901,1141,0.085048
32720,12,1901,FL,DELAND,1201901,-81.325135,29.031825,12275,0.914952
32724,12,1901,FL,DELAND,1201901,-81.285459,29.038217,14827,1
32725,12,1901,FL,DELTONA,1201901,-81.246261,28.901754,18924,1
32726,12,1802,FL,EUSTIS,1201802,-81.678824,28.850528,9628,1
32730,12,2001,FL,FERN PARK,1202001,-81.35184,28.653607,525,0.192449
32730,12,2003,FL,FERN PARK,1202003,-81.338926,28.651113,2203,0.807551
32732,12,2002,FL,GENEVA,1202002,-81.113337,28.749266,2271,1
32735,12,1802,FL,GRAND ISLAND,1201802,-81.74371,28.893631,1955,1
32736,12,1802,FL,32736,1201802,-81.542948,28.890297,4019,1
32738,12,1901,FL,DELTONA,1201901,-81.191044,28.910277,16592,1
32744,12,1901,FL,LAKE HELEN,1201901,-81.230968,28.981741,1738,1
32746,12, ,FL,HEATHROW,12,-81.37408,28.78833,3,0.000169
32746,12,2001,FL,HEATHROW,1202001,-81.350505,28.762125,16143,0.912034
32746,12,2002,FL,HEATHROW,1202002,-81.316348,28.743013,1554,0.087797
32750,12,2001,FL,LONGWOOD,1202001,-81.365334,28.705673,6104,0.658255
32750,12,2002,FL,LONGWOOD,1202002,-81.33275,28.711162,2445,0.263669
32750,12,2003,FL,LONGWOOD,1202003,-81.33549,28.695936,724,0.078076
32751,12,2001,FL,EATONVILLE,1202001,-81.373939,28.642949,659,0.067959
32751,12,2003,FL,EATONVILLE,1202003,-81.333324,28.636466,2050,0.211406
32751,12,2205,FL,EATONVILLE,1202205,-81.368781,28.626416,6988,0.720635
32754,12,1901,FL,MIMS,1201901,-81.00557,28.719189,274,0.05224
32754,12,2101,FL,MIMS,1202101,-80.869878,28.697513,4971,0.94776
32757,12,1801,FL,MOUNT DORA,1201801,-81.671166,28.741726,174,0.014342
32757,12,1802,FL,MOUNT DORA,1201802,-81.646209,28.810416,10063,0.829459
32757,12,2201,FL,MOUNT DORA,1202201,-81.623009,28.762339,1895,0.156198
32759,12,1901,FL,OAK HILL,1201901,-80.954024,28.809192,5,0.002996
32759,12,1903,FL,OAK HILL,1201903,-80.855573,28.873928,1664,0.997004
32763,12,1901,FL,ORANGE CITY,1201901,-81.297131,28.941707,10438,1
32764,12,1901,FL,OSTEEN,1201901,-81.143907,28.841593,1527,1
32765,12,2002,FL,OVIEDO,1202002,-81.207672,28.637647,18288,0.84749
32765,12,2003,FL,OVIEDO,1202003,-81.221455,28.668723,3291,0.152509
32766,12,2002,FL,CHULUOTA,1202002,-81.133049,28.644156,5146,1
32767,12,1802,FL,PAISLEY,1201802,-81.511719,29.000648,1332,1
32771,12,2001,FL,SANFORD,1202001,-81.365644,28.813342,5039,0.238838
32771,12,2002,FL,SANFORD,1202002,-81.286748,28.800305,16059,0.761162
32773,12,2001,FL,SANFORD,1202001,-81.300563,28.769311,3226,0.268207
32773,12,2002,FL,SANFORD,1202002,-81.274659,28.762785,8802,0.731792
32776,12,1802,FL,SORRENTO,1201802,-81.538615,28.811009,4065,0.99098
32776,12,2201,FL,SORRENTO,1202201,-81.532972,28.784106,37,0.00902
32778,12,1801,FL,TAVARES,1201801,-81.746699,28.785254,5586,0.553617
32778,12,1802,FL,TAVARES,1201802,-81.718849,28.810738,4504,0.446383
32779,12,2001,FL,SPRINGS PLAZA,1202001,-81.420082,28.703308,11332,1
32780,12,2101,FL,TITUSVILLE,1202101,-80.821807,28.565281,18761,0.999041
32780,12,2102,FL,TITUSVILLE,1202102,-80.678557,28.567873,18,0.000959
32784,12,1502,FL,DONA VISTA,1201502,-81.762858,28.989613,1668,0.320153
32784,12,1802,FL,DONA VISTA,1201802,-81.663917,28.927083,3542,0.679846
32789,12,2205,FL,WINTER PARK,1202205,-81.353704,28.598164,11972,1
32792,12,2002,FL,ALOMA,1202002,-81.274921,28.62537,1610,0.068354
32792,12,2003,FL,ALOMA,1202003,-81.304447,28.621753,7314,0.31052
32792,12,2205,FL,ALOMA,1202205,-81.31597,28.595119,6400,0.271716
32792,12,2206,FL,ALOMA,1202206,-81.292424,28.596097,8230,0.34941
32796,12,2101,FL,TITUSVILLE,1202101,-80.841773,28.627394,9800,1
32798,12,2201,FL,ZELLWOOD,1202201,-81.579846,28.722031,1534,1
32801,12,2204,FL,ORLANDO,1202204,-81.373338,28.541909,8492,1
32803,12,2204,FL,ORLANDO,1202204,-81.356168,28.555045,7512,0.703107
32803,12,2205,FL,ORLANDO,1202205,-81.345548,28.567974,1482,0.138712
32803,12,2206,FL,ORLANDO,1202206,-81.341185,28.534332,1690,0.15818
32804,12,2204,FL,FAIRVILLA,1202204,-81.388821,28.569493,6435,0.703663
32804,12,2205,FL,FAIRVILLA,1202205,-81.397024,28.592757,2710,0.296337
32805,12,2203,FL,ORLANDO,1202203,-81.392665,28.506396,515,0.052739
32805,12,2204,FL,ORLANDO,1202204,-81.404042,28.531373,9250,0.94726
32806,12,2203,FL,ORLANDO,1202203,-81.359572,28.504145,5428,0.448929
32806,12,2204,FL,ORLANDO,1202204,-81.370143,28.521454,2833,0.234306
32806,12,2206,FL,ORLANDO,1202206,-81.348079,28.522111,3830,0.316764
32807,12,2205,FL,AZALEA PARK,1202205,-81.313702,28.566613,1377,0.104707
32807,12,2206,FL,AZALEA PARK,1202206,-81.303769,28.545263,11047,0.840012
32807,12,2207,FL,AZALEA PARK,1202207,-81.28236,28.550908,727,0.055281
32808,12,2201,FL,PINE HILLS,1202201,-81.45863,28.591056,3778,0.193327
32808,12,2204,FL,PINE HILLS,1202204,-81.447883,28.566195,8322,0.425852
32808,12,2205,FL,PINE HILLS,1202205,-81.438257,28.59891,7442,0.380821
32809,12,2203,FL,PINE CASTLE,1202203,-81.387708,28.464109,10467,1
32810,12,2201,FL,LOCKHART,1202201,-81.460551,28.619755,3147,0.22854
32810,12,2205,FL,LOCKHART,1202205,-81.417603,28.623975,10623,0.77146
32811,12,2204,FL,ORLO VISTA,1202204,-81.448008,28.51141,16692,1
32812,12,2203,FL,ORLANDO,1202203,-81.328229,28.485918,7595,0.50728
32812,12,2206,FL,ORLANDO,1202206,-81.326045,28.517297,7377,0.49272
32814,12,2205,FL,ORLANDO,1202205,-81.327149,28.568159,3090,1
32817,12,2206,FL,UNION PARK,1202206,-81.244565,28.591083,13376,0.997911
32817,12,2207,FL,UNION PARK,1202207,-81.26213,28.567751,28,0.002089
32818,12,2201,FL,ORLANDO,1202201,-81.480243,28.594983,7528,0.458996
32818,12,2202,FL,ORLANDO,1202202,-81.491606,28.562707,6883,0.419669
32818,12,2204,FL,ORLANDO,1202204,-81.472265,28.562828,1990,0.121334
32819,12,2202,FL,SAND LAKE,1202202,-81.479153,28.461061,13788,1
32820,12,2207,FL,UNION PARK,1202207,-81.117024,28.573617,2908,1
32821,12,2202,FL,ORLANDO,1202202,-81.470072,28.392452,11851,1
32822,12,2203,FL,VENTURA,1202203,-81.301964,28.484475,8081,0.325034
32822,12,2206,FL,VENTURA,1202206,-81.302164,28.513785,9907,0.398479
32822,12,2207,FL,VENTURA,1202207,-81.278898,28.499731,6874,0.276486
32824,12,2203,FL,ORLANDO,1202203,-81.362619,28.377019,13011,1
32825,12,2207,FL,ORLANDO,1202207,-81.245741,28.541864,20548,1
32826,12,2206,FL,ORLANDO,1202206,-81.184501,28.585286,8604,0.998955
32826,12,2207,FL,ORLANDO,1202207,-81.15705,28.563852,9,0.001045
32827,12,2203,FL,ORLANDO,1202203,-81.284045,28.418612,2430,0.875675
32827,12,2207,FL,ORLANDO,1202207,-81.262286,28.447523,345,0.124324
32828,12,2207,FL,ORLANDO,1202207,-81.174722,28.538337,22113,1
32829,12,2207,FL,ORLANDO,1202207,-81.255806,28.485988,6911,1
32830,12,2202,FL,LAKE BUENA VISTA,1202202,-81.56451,28.412262,9,1
32831,12,2207,FL,ORLANDO,1202207,-81.147559,28.45687,94,1
32832,12,2203,FL,ORLANDO,1202203,-81.246843,28.35171,1,0.000183
32832,12,2207,FL,ORLANDO,1202207,-81.222651,28.405048,5450,0.999816
32833,12,2207,FL,UNION PARK,1202207,-81.089356,28.513555,3610,1
32835,12,2202,FL,ORLANDO,1202202,-81.490922,28.523872,7652,0.413465
32835,12,2204,FL,ORLANDO,1202204,-81.47052,28.521514,10855,0.586535
32836,12,2202,FL,ORLANDO,1202202,-81.510912,28.419463,8261,1
32837,12,2202,FL,ORLANDO,1202202,-81.418569,28.37779,19570,1
32839,12,2203,FL,ORLANDO,1202203,-81.411858,28.487055,21211,1
32901,12,2103,FL,MELBOURNE,1202103,-80.622088,28.074526,8686,0.658229
32901,12,2104,FL,MELBOURNE,1202104,-80.621658,28.048526,4510,0.34177
32903,12,2102,FL,INDIALANTIC,1202102,-80.578011,28.11155,7018,1
32904,12,2103,FL,MELBOURNE VILLAG,1202103,-80.667026,28.069746,12869,0.992213
32904,12,2104,FL,MELBOURNE VILLAG,1202104,-80.677723,28.039542,101,0.007787
32905,12,2104,FL,PALM BAY,1202104,-80.607656,28.028884,12204,1
32907,12,2104,FL,PALM BAY,1202104,-80.67791,28.016168,17229,1
32908,12,2103,FL,PALM BAY,1202103,-80.719002,27.995116,181,0.04279
32908,12,2104,FL,PALM BAY,1202104,-80.687128,27.969233,4049,0.95721
32909,12,2103,FL,PALM BAY,1202103,-80.646473,27.888915,333,0.026999
32909,12,2104,FL,PALM BAY,1202104,-80.647078,27.957406,12001,0.973001
32920,12,2102,FL,CAPE CANAVERAL,1202102,-80.60331,28.39138,8242,1
32922,12,2101,FL,COCOA,1202101,-80.745853,28.369072,7570,1
32925,12,2102,FL,PATRICK A F B,1202102,-80.604543,28.24287,462,1
32926,12,2101,FL,COCOA,1202101,-80.789208,28.389701,9527,1
32927,12,2101,FL,PORT SAINT JOHN,1202101,-80.797655,28.471216,11083,1
32931,12,2102,FL,COCOA BEACH,1202102,-80.609969,28.33368,10797,1
32934,12,2103,FL,EAU GALLIE,1202103,-80.690175,28.146454,7548,1
32935,12,2103,FL,MELBOURNE,1202103,-80.653149,28.143192,20034,1
32937,12,2102,FL,INDIAN HARBOR BE,1202102,-80.597722,28.172507,13533,1
32940,12,2101,FL,MELBOURNE,1202101,-80.71269,28.2465,8050,0.533961
32940,12,2103,FL,MELBOURNE,1202103,-80.69064,28.210777,7026,0.466039
32948,12,2103,FL,FELLSMERE,1202103,-80.788203,27.941859,87,0.04135
32948,12,2104,FL,FELLSMERE,1202104,-80.599127,27.845226,1,0.000475
32948,12,3200,FL,FELLSMERE,1203200,-80.59817,27.767048,2016,0.958175
32949,12,2102,FL,GRANT,1202102,-80.517013,27.925646,62,0.055856
32949,12,2104,FL,GRANT,1202104,-80.546501,27.923137,1048,0.944144
32950,12,2104,FL,MALABAR,1202104,-80.58483,27.981874,1751,1
32951,12,2102,FL,MELBOURNE BEACH,1202102,-80.530693,28.006461,6827,1
32952,12,2102,FL,MERRITT ISLAND,1202102,-80.6753,28.343063,9614,1
32953,12,2102,FL,MERRITT ISLAND,1202102,-80.703236,28.400189,10905,1
32955,12,2101,FL,ROCKLEDGE,1202101,-80.730274,28.305575,16087,0.981453
32955,12,2103,FL,ROCKLEDGE,1202103,-80.671308,28.22092,304,0.018547
32958,12,3200,FL,SEBASTIAN,1203200,-80.479345,27.785543,13260,1
32960,12,3200,FL,VERO BEACH,1203200,-80.400063,27.63297,11439,1
32962,12,3200,FL,VERO BEACH,1203200,-80.389678,27.588766,12309,1
32963,12,3200,FL,INDIAN RIVER SHO,1203200,-80.368056,27.676257,11456,1
32966,12,3200,FL,VERO BEACH,1203200,-80.48,27.639569,10379,1
32967,12,3200,FL,VERO BEACH,1203200,-80.451306,27.703238,9971,1
32968,12,3200,FL,VERO BEACH,1203200,-80.433978,27.597305,5330,1
32970,12,3200,FL,WABASSO,1203200,-80.455803,27.750414,186,1
32976,12,2104,FL,BAREFOOT BAY,1202104,-80.51669,27.879873,6575,1
33001,12,4020,FL,LONG KEY,1204020,-80.834518,24.811867,651,1
33004,12,3609,FL,DANIA,1203609,-80.142066,26.04632,8772,1
33009,12,3609,FL,HALLANDALE,1203609,-80.118613,25.986259,388,0.013324
33009,12,3612,FL,HALLANDALE,1203612,-80.166754,25.981037,3514,0.120673
33009,12,3613,FL,HALLANDALE,1203613,-80.132048,25.986319,25218,0.866003
33010,12,4005,FL,HIALEAH,1204005,-80.281485,25.832736,15876,1
33012,12,4004,FL,HIALEAH,1204004,-80.31041,25.868311,17227,0.69649
33012,12,4005,FL,HIALEAH,1204005,-80.296527,25.856139,6900,0.278968
33012,12,4006,FL,HIALEAH,1204006,-80.289727,25.8829,607,0.024541
33013,12,4005,FL,HIALEAH,1204005,-80.272258,25.859177,10005,1
33014,12,4002,FL,HIALEAH,1204002,-80.285766,25.925457,35,0.002345
33014,12,4003,FL,HIALEAH,1204003,-80.309677,25.912917,6425,0.430543
33014,12,4004,FL,HIALEAH,1204004,-80.306964,25.890013,7343,0.492059
33014,12,4006,FL,HIALEAH,1204006,-80.289211,25.887114,1120,0.075052
33015,12,4003,FL,HIALEAH,1204003,-80.316213,25.939832,22552,1
33016,12,4003,FL,HIALEAH,1204003,-80.333346,25.893812,4642,0.312508
33016,12,4004,FL,HIALEAH,1204004,-80.332342,25.879538,10212,0.687491
33018,12,4003,FL,33018,1204003,-80.350191,25.898282,10103,0.749147
33018,12,4004,FL,33018,1204004,-80.344017,25.890827,3383,0.250853
33019,12,3609,FL,HOLLYWOOD,1203609,-80.117389,26.005104,9263,0.726225
33019,12,3613,FL,HOLLYWOOD,1203613,-80.12839,26.015022,3492,0.273775
33020,12,3609,FL,HOLLYWOOD,1203609,-80.155449,26.038627,1343,0.059707
33020,12,3613,FL,HOLLYWOOD,1203613,-80.149391,26.014481,21150,0.940292
33021,12,3609,FL,HOLLYWOOD,1203609,-80.190653,26.03664,9649,0.431394
33021,12,3612,FL,HOLLYWOOD,1203612,-80.185292,25.995076,20,0.000894
33021,12,3613,FL,HOLLYWOOD,1203613,-80.187799,26.009357,12698,0.567711
33023,12,3611,FL,MIRAMAR,1203611,-80.224599,26.002659,2097,0.097949
33023,12,3612,FL,MIRAMAR,1203612,-80.213527,25.983846,16678,0.779018
33023,12,3613,FL,MIRAMAR,1203613,-80.208851,26.001918,2634,0.123032
33024,12,3609,FL,PEMBROKE PINES,1203609,-80.232078,26.036205,9075,0.377779
33024,12,3610,FL,PEMBROKE PINES,1203610,-80.27195,26.039314,251,0.010449
33024,12,3611,FL,PEMBROKE PINES,1203611,-80.2611,26.019134,9022,0.375572
33024,12,3613,FL,PEMBROKE PINES,1203613,-80.223541,26.017432,5674,0.2362
33025,12,3611,FL,HOLLYWOOD,1203611,-80.280901,26.001177,11433,0.475009
33025,12,3612,FL,HOLLYWOOD,1203612,-80.276774,25.985295,12636,0.524991
33026,12,3610,FL,HOLLYWOOD,1203610,-80.297298,26.036188,3387,0.283123
33026,12,3611,FL,HOLLYWOOD,1203611,-80.29412,26.018348,8576,0.716877
33027,12,3611,FL,HOLLYWOOD,1203611,-80.332221,25.999897,10771,0.464047
33027,12,3612,FL,HOLLYWOOD,1203612,-80.341733,25.973288,12440,0.535953
33028,12,3611,FL,HOLLYWOOD,1203611,-80.348283,26.018245,8616,1
33029,12,3611,FL,PEMBROKE PINES,1203611,-80.406446,26.016612,6051,0.432369
33029,12,3612,FL,PEMBROKE PINES,1203612,-80.392717,25.987109,7944,0.567631
33030,12,4019,FL,HOMESTEAD,1204019,-80.479057,25.478154,8832,0.784369
33030,12,4020,FL,HOMESTEAD,1204020,-80.492924,25.469956,2428,0.215631
33031,12,4019,FL,HOMESTEAD,1204019,-80.474268,25.523055,1546,0.710804
33031,12,4020,FL,HOMESTEAD,1204020,-80.530986,25.5338,629,0.289195
33032,12,4019,FL,PRINCETON,1204019,-80.400422,25.527122,11068,1
33033,12,4019,FL,HOMESTEAD,1204019,-80.433724,25.486959,16778,0.99994
33033,12,4020,FL,HOMESTEAD,1204020,-80.381581,25.459357,1,0.00006
33034,12,4020,FL,FLORIDA CITY,1204020,-80.488586,25.445298,6308,1
33035,12,4020,FL,HOMESTEAD,1204020,-80.450715,25.450782,6177,1
33036,12,4020,FL,ISLAMORADA,1204020,-80.635052,24.920305,3618,1
33037,12,4020,FL,OCEAN REEF,1204020,-80.405547,25.142031,10113,1
33039,12,4019,FL,HOMESTEAD AIR FO,1204019,-80.402647,25.504006,46,1
33040,12,4020,FL,NAVAL AIR STATIO,1204020,-81.764096,24.564587,18081,1
33042,12,4020,FL,SUMMERLAND KEY,1204020,-81.465822,24.658604,4668,1
33043,12,4020,FL,BIG PINE KEY,1204020,-81.361683,24.686581,3052,1
33050,12,4020,FL,MARATHON,1204020,-81.039296,24.727189,7057,1
33051,12,4020,FL,KEY COLONY BEACH,1204020,-81.021589,24.720761,1430,1
33054,12,4003,FL,OPA LOCKA,1204003,-80.25836,25.920341,1635,0.164025
33054,12,4006,FL,OPA LOCKA,1204006,-80.243417,25.906578,8333,0.835975
33055,12,4002,FL,CAROL CITY,1204002,-80.277964,25.944938,12486,1
33056,12,4002,FL,CAROL CITY,1204002,-80.247893,25.948459,11107,1
33060,12,3603,FL,POMPANO BEACH,1203603,-80.123505,26.256684,766,0.052301
33060,12,3604,FL,POMPANO BEACH,1203604,-80.123302,26.22697,13880,0.947699
33062,12,3603,FL,POMPANO BEACH,1203603,-80.079128,26.287219,2224,0.10185
33062,12,3604,FL,POMPANO BEACH,1203604,-80.093218,26.233059,19612,0.898149
33063,12,3602,FL,MARGATE,1203602,-80.211853,26.251828,25109,1
33064,12,3603,FL,LIGHTHOUSE POINT,1203603,-80.11418,26.28088,20109,0.840291
33064,12,3604,FL,LIGHTHOUSE POINT,1203604,-80.111883,26.268504,3822,0.159709
33065,12,3601,FL,CORAL SPRINGS,1203601,-80.256023,26.271788,19745,1
33066,12,3602,FL,MARGATE,1203602,-80.177854,26.254099,10613,1
33067,12,3601,FL,NORTH CORAL SPRI,1203601,-80.220828,26.300653,9113,0.942399
33067,12,3602,FL,NORTH CORAL SPRI,1203602,-80.209137,26.272904,557,0.057601
33068,12,3602,FL,POMPANO BEACH,1203602,-80.207721,26.219092,6858,0.384546
33068,12,3604,FL,POMPANO BEACH,1203604,-80.196755,26.20824,223,0.012504
33068,12,3606,FL,POMPANO BEACH,1203606,-80.228855,26.21177,10753,0.602949
33069,12,3604,FL,POMPANO BEACH,1203604,-80.167621,26.223224,14851,1
33070,12,4020,FL,TAVERNIER,1204020,-80.52525,25.007521,4070,1
33071,12,3601,FL,POMPANO BEACH,1203601,-80.264444,26.244029,13948,1
33073,12,3602,FL,POMPANO BEACH,1203602,-80.185078,26.301354,11454,1
33076,12,3601,FL,POMPANO BEACH,1203601,-80.274947,26.305036,10374,1
33109,12,4008,FL,MIAMI BEACH,1204008,-80.137648,25.761542,754,1
33122,12,4012,FL,MIAMI,1204012,-80.315071,25.805005,1,1
33125,12,4010,FL,MIAMI,1204010,-80.22611,25.785124,10891,0.53727
33125,12,4011,FL,MIAMI,1204011,-80.242294,25.780126,9380,0.46273
33126,12,4011,FL,MIAMI,1204011,-80.276805,25.777351,12491,0.660759
33126,12,4012,FL,MIAMI,1204012,-80.32595,25.776593,6413,0.33924
33127,12,4009,FL,MIAMI,1204009,-80.205131,25.816382,9762,0.911654
33127,12,4010,FL,MIAMI,1204010,-80.209386,25.799569,946,0.088345
33128,12,4010,FL,MIAMI,1204010,-80.207701,25.776478,3360,1
33129,12,4010,FL,MIAMI,1204010,-80.200893,25.755148,8096,0.990215
33129,12,4011,FL,MIAMI,1204011,-80.208326,25.748559,80,0.009785
33130,12,4010,FL,MIAMI,1204010,-80.202649,25.767373,14259,1
33131,12,4010,FL,MIAMI,1204010,-80.188605,25.766039,13481,1
33132,12,4009,FL,MIAMI,1204009,-80.187244,25.792813,3900,0.519722
33132,12,4010,FL,MIAMI,1204010,-80.189564,25.779578,3604,0.480277
33133,12,4011,FL,CORAL GABLES,1204011,-80.241798,25.733974,15160,0.936438
33133,12,4014,FL,CORAL GABLES,1204014,-80.254285,25.706655,1029,0.063562
33134,12,4011,FL,CORAL GABLES,1204011,-80.270502,25.765529,4673,0.265074
33134,12,4014,FL,CORAL GABLES,1204014,-80.266182,25.752802,12956,0.734925
33135,12,4010,FL,MIAMI,1204010,-80.218792,25.769244,3330,0.222996
33135,12,4011,FL,MIAMI,1204011,-80.235516,25.76662,11603,0.777004
33136,12,4010,FL,MIAMI,1204010,-80.202851,25.78578,6257,1
33137,12,4009,FL,MIAMI,1204009,-80.188865,25.810698,10825,1
33138,12,4008,FL,MIAMI SHORES,1204008,-80.181046,25.864104,5072,0.379641
33138,12,4009,FL,MIAMI SHORES,1204009,-80.185778,25.844086,8288,0.620359
33139,12,4008,FL,CARL FISHER,1204008,-80.137957,25.783015,31838,0.987072
33139,12,4009,FL,CARL FISHER,1204009,-80.174076,25.79015,417,0.012928
33140,12,4008,FL,MIAMI,1204008,-80.124346,25.820814,17643,1
33141,12,4008,FL,NORTH BAY VILLAG,1204008,-80.131807,25.85578,22062,1
33142,12,4005,FL,MIAMI,1204005,-80.239451,25.817804,8707,0.44585
33142,12,4009,FL,MIAMI,1204009,-80.225098,25.812113,7776,0.398177
33142,12,4010,FL,MIAMI,1204010,-80.227154,25.799277,2957,0.151416
33142,12,4011,FL,MIAMI,1204011,-80.246746,25.793893,44,0.002253
33142,12,4012,FL,MIAMI,1204012,-80.251801,25.79494,45,0.002304
33143,12,4014,FL,SOUTH MIAMI,1204014,-80.300119,25.700611,13443,0.925444
33143,12,4015,FL,SOUTH MIAMI,1204015,-80.322255,25.690704,1083,0.074556
33144,12,4011,FL,MIAMI,1204011,-80.301267,25.767192,4112,0.439551
33144,12,4012,FL,MIAMI,1204012,-80.323995,25.766275,1123,0.120043
33144,12,4013,FL,MIAMI,1204013,-80.328543,25.758622,1203,0.128594
33144,12,4014,FL,MIAMI,1204014,-80.303615,25.759303,2917,0.311812
33145,12,4010,FL,CORAL GABLES,1204010,-80.216008,25.748916,174,0.014189
33145,12,4011,FL,CORAL GABLES,1204011,-80.236253,25.753021,12089,0.985811
33146,12,4011,FL,CORAL GABLES,1204011,-80.261271,25.708608,4,0.000883
33146,12,4014,FL,CORAL GABLES,1204014,-80.272596,25.719892,4524,0.999116
33147,12,4005,FL,MIAMI,1204005,-80.232504,25.838991,3683,0.23393
33147,12,4006,FL,MIAMI,1204006,-80.238078,25.859475,10718,0.680767
33147,12,4009,FL,MIAMI,1204009,-80.220774,25.835013,1343,0.085302
33149,12,4010,FL,KEY BISCAYNE,1204010,-80.160948,25.691924,7076,1
33150,12,4005,FL,MIAMI,1204005,-80.211908,25.844151,635,0.062822
33150,12,4006,FL,MIAMI,1204006,-80.2133,25.85974,2464,0.243767
33150,12,4008,FL,MIAMI,1204008,-80.202796,25.858973,3405,0.336862
33150,12,4009,FL,MIAMI,1204009,-80.203672,25.838634,3604,0.356549
33154,12,4007,FL,BAL HARBOUR,1204007,-80.12596,25.885227,9902,1
33155,12,4013,FL,MIAMI,1204013,-80.327661,25.743666,3144,0.19929
33155,12,4014,FL,MIAMI,1204014,-80.303963,25.737602,12630,0.800583
33155,12,4020,FL,MIAMI,1204020,-80.170608,25.535513,2,0.000127
33156,12,4014,FL,KENDALL,1204014,-80.2735,25.670963,1105,0.08795
33156,12,4015,FL,KENDALL,1204015,-80.31419,25.672695,11296,0.899076
33156,12,4018,FL,KENDALL,1204018,-80.286068,25.647989,163,0.012974
33157,12,4018,FL,PERRINE,1204018,-80.347201,25.607857,18881,0.84767
33157,12,4019,FL,PERRINE,1204019,-80.373391,25.584973,3393,0.15233
33158,12,4018,FL,MIAMI,1204018,-80.315123,25.637241,2361,1
33160,12, ,FL,NORTH MIAMI BEAC,12,-80.133109,25.943485,21,0.000665
33160,12,4001,FL,NORTH MIAMI BEAC,1204001,-80.132006,25.940527,26395,0.835999
33160,12,4007,FL,NORTH MIAMI BEAC,1204007,-80.123618,25.924901,5157,0.163336
33161,12,4007,FL,NORTH MIAMI,1204007,-80.180214,25.895502,16841,0.891247
33161,12,4008,FL,NORTH MIAMI,1204008,-80.188416,25.879242,2055,0.108753
